trading_date,range_type,direction,dr_high,dr_low,dr_range,confirmation_time,confirmation_price,extreme_type,extreme_time,maximum_retracement,maximum_retracement_percent,maximum_retracement_price,maximum_retracement_time
2024-04-01,ODR,SHORT,18383.099,18350.61,32.48899999999776,2024-04-01 04:05:00,18346.664,LOD,2024-04-02 10:18:00,0.0,0.0,18301.086,2024-04-02 04:20:00
2024-04-01,RDR,SHORT,18378.864,18281.31,97.55400000000007,2024-04-01 10:50:00,18262.109,LOD,2024-04-02 10:18:00,0.2027184943723272,20.27184943723272,18301.086,2024-04-02 04:20:00
2024-04-02,ADR,LONG,18267.687,18249.921,17.76600000000326,2024-04-01 22:30:00,18270.809,HOD,2024-04-03 11:30:00,1.0,100.0,18027.12,2024-04-03 09:28:00
2024-04-02,ODR,LONG,18288.889,18242.086,46.80299999999989,2024-04-02 04:15:00,18297.975,HOD,2024-04-03 11:30:00,1.0,100.0,18027.12,2024-04-03 09:28:00
2024-04-02,RDR,LONG,18078.964,18004.954,74.0099999999984,2024-04-02 12:55:00,18085.489,HOD,2024-04-03 11:30:00,0.70049993244159,70.049993244159,18027.12,2024-04-03 09:28:00
2024-04-03,ADR,SHORT,18126.954,18102.542,24.412000000000265,2024-04-02 21:10:00,18094.575,LOD,2024-04-04 15:58:00,1.0,100.0,18364.899,2024-04-04 09:37:00
2024-04-03,ODR,LONG,18091.676,18063.009,28.66700000000128,2024-04-03 04:45:00,18097.742,HOD,2024-04-04 09:37:00,0.0,0.0,18175.854,2024-04-03 18:16:00
2024-04-03,RDR,LONG,18203.153,18035.389,167.7639999999992,2024-04-03 10:55:00,18219.686,HOD,2024-04-04 09:37:00,0.1627226341765766,16.27226341765766,18175.854,2024-04-03 18:16:00
2024-04-04,ODR,LONG,18238.165,18209.086,29.079000000001543,2024-04-04 04:05:00,18246.476,HOD,2024-04-05 13:00:00,1.0,100.0,17859.219,2024-04-05 08:30:00
2024-04-04,RDR,SHORT,18347.065,18293.289,53.77599999999802,2024-04-04 11:10:00,18280.064,LOD,2024-04-05 08:30:00,0.0,0.0,17972.654,2024-04-05 07:42:00
2024-04-08,ADR,LONG,18125.854,18087.754,38.09999999999855,2024-04-07 21:40:00,18133.897,HOD,2024-04-09 16:03:00,1.0,100.0,17969.987,2024-04-09 10:53:00
2024-04-08,ODR,SHORT,18140.886,18086.562,54.323999999996886,2024-04-08 04:20:00,18060.287,LOD,2024-04-09 10:53:00,1.0,100.0,18211.943,2024-04-09 09:31:00
2024-04-08,RDR,LONG,18147.054,18050.609,96.44499999999972,2024-04-08 10:30:00,18165.22,HOD,2024-04-09 16:03:00,1.0,100.0,17969.987,2024-04-09 10:53:00
2024-04-09,ADR,SHORT,18119.832,18101.775,18.05699999999706,2024-04-08 21:55:00,18094.032,LOD,2024-04-10 08:42:00,1.0,100.0,18278.921,2024-04-10 08:29:00
2024-04-09,ODR,SHORT,18135.119,18083.042,52.0769999999975,2024-04-09 06:35:00,18067.932,LOD,2024-04-10 08:42:00,1.0,100.0,18278.921,2024-04-10 08:29:00
2024-04-09,RDR,SHORT,18198.954,18091.575,107.3790000000008,2024-04-09 10:30:00,18049.965,LOD,2024-04-10 08:42:00,1.0,100.0,18278.921,2024-04-10 08:29:00
2024-04-10,ADR,LONG,18187.921,18178.231,9.68999999999869,2024-04-09 20:50:00,18191.253,HOD,2024-04-11 15:45:00,1.0,100.0,17913.008,2024-04-11 08:30:00
2024-04-10,ODR,LONG,18203.786,18182.208,21.57800000000134,2024-04-10 04:55:00,18213.554,HOD,2024-04-11 15:45:00,1.0,100.0,17913.008,2024-04-11 08:30:00
2024-04-10,RDR,LONG,18012.43,17943.464,68.96600000000035,2024-04-10 10:35:00,18037.22,HOD,2024-04-11 15:45:00,1.0,100.0,17913.008,2024-04-11 08:30:00
2024-04-11,ADR,LONG,17996.399,17970.42,25.979000000003,2024-04-10 21:10:00,17997.875,HOD,2024-04-12 02:45:00,0.0,0.0,18292.319,2024-04-11 19:48:00
2024-04-11,ODR,SHORT,18032.819,18013.742,19.07700000000113,2024-04-11 04:45:00,18001.831,LOD,2024-04-12 15:00:00,1.0,100.0,18325.886,2024-04-12 02:45:00
2024-04-11,RDR,LONG,18090.499,18009.319,81.18000000000029,2024-04-11 11:50:00,18102.142,HOD,2024-04-12 02:45:00,0.0,0.0,18292.319,2024-04-11 19:48:00
2024-04-15,ADR,LONG,18078.176,18028.375,49.80099999999948,2024-04-15 01:00:00,18088.11,HOD,2024-04-16 14:12:00,1.0,100.0,17622.019,2024-04-16 06:25:00
2024-04-15,ODR,LONG,18109.865,18082.953,26.912000000000265,2024-04-15 05:00:00,18119.742,HOD,2024-04-16 14:12:00,1.0,100.0,17622.019,2024-04-16 06:25:00
2024-04-15,RDR,SHORT,18163.599,18053.308,110.29099999999744,2024-04-15 10:50:00,18007.908,LOD,2024-04-16 06:25:00,0.0,0.0,17722.454,2024-04-15 20:06:00
2024-04-16,ADR,SHORT,17718.175,17697.953,20.221999999997934,2024-04-15 21:10:00,17691.519,LOD,2024-04-17 12:46:00,1.0,100.0,17802.899,2024-04-17 09:27:00
2024-04-16,ODR,LONG,17703.175,17673.831,29.34400000000096,2024-04-16 04:00:00,17707.254,HOD,2024-04-17 09:27:00,1.0,100.0,17613.721,2024-04-17 02:04:00
2024-04-16,RDR,LONG,17746.709,17682.34,64.36899999999878,2024-04-16 11:50:00,17766.698,HOD,2024-04-17 09:27:00,1.0,100.0,17613.721,2024-04-17 02:04:00
2024-04-17,ADR,SHORT,17770.932,17743.698,27.23400000000038,2024-04-16 20:30:00,17732.099,LOD,2024-04-18 16:00:00,0.0,0.0,17614.389,2024-04-18 02:23:00
2024-04-17,ODR,LONG,17715.673,17659.009,56.66400000000067,2024-04-17 04:20:00,17728.176,HOD,2024-04-18 02:23:00,1.0,100.0,17517.275,2024-04-17 19:23:00
2024-04-17,RDR,SHORT,17791.876,17669.219,122.65699999999924,2024-04-17 10:50:00,17611.908,LOD,2024-04-18 16:00:00,0.0,0.0,17614.389,2024-04-18 02:23:00
2024-04-18,ADR,LONG,17538.965,17523.132,15.83299999999872,2024-04-17 21:10:00,17544.386,HOD,2024-04-19 08:34:00,1.0,100.0,17033.708,2024-04-18 22:19:00
2024-04-18,ODR,SHORT,17607.731,17582.486,25.24499999999898,2024-04-18 04:10:00,17573.976,LOD,2024-04-19 15:46:00,0.0,0.0,17403.299,2024-04-19 08:34:00
2024-04-18,RDR,LONG,17517.409,17408.219,109.18999999999868,2024-04-18 10:35:00,17530.865,HOD,2024-04-19 08:34:00,1.0,100.0,17033.708,2024-04-18 22:19:00
2024-04-22,ADR,SHORT,17126.586,17106.942,19.644000000000236,2024-04-21 20:35:00,17087.643,LOD,2024-04-22 19:14:00,1.0,100.0,17213.709,2024-04-22 18:07:00
2024-04-22,ODR,SHORT,17155.942,17109.975,45.96700000000055,2024-04-22 04:00:00,17100.276,LOD,2024-04-22 19:14:00,1.0,100.0,17213.709,2024-04-22 18:07:00
2024-04-22,RDR,SHORT,17184.609,17050.465,134.14400000000023,2024-04-22 10:50:00,17031.487,LOD,2024-04-22 19:14:00,1.0,100.0,17213.709,2024-04-22 18:07:00
2024-04-23,ADR,SHORT,17189.71,17174.308,15.401999999998225,2024-04-22 21:45:00,17168.765,LOD,2024-04-24 16:07:00,1.0,100.0,17658.376,2024-04-24 09:51:00
2024-04-23,ODR,LONG,17225.319,17208.654,16.665000000000873,2024-04-23 04:00:00,17238.742,HOD,2024-04-24 09:51:00,0.0,0.0,17525.397,2024-04-23 18:32:00
2024-04-23,RDR,LONG,17426.921,17285.587,141.33399999999892,2024-04-23 10:30:00,17457.287,HOD,2024-04-24 09:51:00,0.0,0.0,17525.397,2024-04-23 18:32:00
2024-04-24,ADR,LONG,17573.208,17544.365,28.84299999999712,2024-04-23 21:15:00,17583.464,HOD,2024-04-25 16:05:00,1.0,100.0,17176.143,2024-04-25 09:35:00
2024-04-24,ODR,SHORT,17595.932,17577.132,18.799999999999272,2024-04-24 04:45:00,17570.154,LOD,2024-04-25 09:35:00,0.0,0.0,17391.443,2024-04-25 05:47:00
2024-04-24,RDR,SHORT,17649.875,17583.032,66.84300000000076,2024-04-24 10:35:00,17573.053,LOD,2024-04-25 09:35:00,0.0,0.0,17391.443,2024-04-25 05:47:00
2024-04-25,ADR,LONG,17346.532,17318.732,27.799999999999272,2024-04-24 20:40:00,17351.199,HOD,2024-04-26 13:34:00,0.0,0.0,17540.442,2024-04-26 09:33:00
2024-04-25,ODR,LONG,17330.02,17306.12,23.90000000000145,2024-04-25 04:00:00,17336.264,HOD,2024-04-26 13:34:00,0.0,0.0,17540.442,2024-04-26 09:33:00
2024-04-25,RDR,LONG,17310.943,17181.642,129.30099999999948,2024-04-25 12:20:00,17327.399,HOD,2024-04-26 13:34:00,0.0,0.0,17540.442,2024-04-26 09:33:00
2024-04-29,ADR,LONG,17764.143,17736.72,27.422999999998865,2024-04-28 21:35:00,17766.187,HOD,2024-04-29 22:36:00,0.0,0.0,17772.775,2024-04-29 20:13:00
2024-04-29,ODR,LONG,17779.376,17762.61,16.76599999999962,2024-04-29 04:10:00,17780.675,HOD,2024-04-29 22:36:00,0.39371346773224963,39.371346773224964,17772.775,2024-04-29 20:13:00
2024-04-29,RDR,SHORT,17808.72,17706.098,102.6219999999994,2024-04-29 15:00:00,17689.754,LOD,2024-04-30 16:01:00,0.8681179474186846,86.81179474186847,17795.186,2024-04-29 22:36:00
2024-04-30,ADR,LONG,17786.576,17774.309,12.266999999999824,2024-04-29 21:25:00,17789.243,HOD,2024-05-01 15:02:00,1.0,100.0,17283.331,2024-05-01 12:01:00
2024-04-30,ODR,SHORT,17780.799,17758.873,21.92599999999948,2024-04-30 04:50:00,17747.898,LOD,2024-05-01 12:01:00,0.0,0.0,17408.399,2024-05-01 00:00:00
2024-04-30,RDR,SHORT,17759.076,17703.553,55.52300000000105,2024-04-30 11:00:00,17694.298,LOD,2024-05-01 12:01:00,0.0,0.0,17408.399,2024-05-01 00:00:00
2024-05-01,ADR,LONG,17394.609,17362.219,32.38999999999942,2024-04-30 22:35:00,17398.675,HOD,2024-05-02 15:10:00,1.0,100.0,17283.131,2024-05-02 10:09:00
2024-05-01,ODR,SHORT,17375.609,17337.864,37.74499999999898,2024-05-01 05:05:00,17311.176,LOD,2024-05-02 10:09:00,1.0,100.0,17506.643,2024-05-02 08:45:00
2024-05-01,RDR,SHORT,17381.01,17330.819,50.190999999998894,2024-05-01 11:15:00,17305.109,LOD,2024-05-02 10:09:00,1.0,100.0,17506.643,2024-05-02 08:45:00
2024-05-02,ADR,LONG,17422.719,17387.208,35.51100000000224,2024-05-01 20:50:00,17428.554,HOD,2024-05-03 10:00:00,0.0,0.0,17612.454,2024-05-03 03:20:00
2024-05-02,ODR,LONG,17465.02,17425.075,39.94499999999971,2024-05-02 04:20:00,17478.087,HOD,2024-05-03 10:00:00,0.0,0.0,17612.454,2024-05-03 03:20:00
2024-05-02,RDR,LONG,17470.264,17297.832,172.4320000000007,2024-05-02 13:25:00,17498.554,HOD,2024-05-03 10:00:00,0.0,0.0,17612.454,2024-05-03 03:20:00
2024-05-06,ADR,SHORT,17914.52,17889.075,25.44499999999971,2024-05-06 00:45:00,17884.653,LOD,2024-05-07 07:43:00,1.0,100.0,18092.109,2024-05-07 05:11:00
